date,sector,age_group,ai_q,fte,percap,fte_index
2021-07-16,1,4,1,3237481.3052577646,4.568944973719086,1.02279163499023
2021-08-16,1,4,1,3239924.9027450876,4.572393538021021,1.0235636212454888
2021-09-16,1,4,1,3239364.435155762,4.571602569569397,1.0233865571922958
2021-10-16,1,4,1,3238448.238883571,4.553402612267136,1.0193123640923558
2021-11-16,1,4,1,3238958.130447829,4.554119542540342,1.0194728541596523
2021-12-16,1,4,1,3253469.4257684546,4.574523070757021,1.0240403326704122
2022-01-16,1,4,1,3231067.7092505093,4.524595174497151,1.012863609172758
2022-02-16,1,4,1,3247480.952895645,4.547579305340962,1.0180087743913786
2022-03-16,1,4,1,3224112.961361483,4.514856158923926,1.0106834595498955
2022-04-16,1,4,1,3248390.473646288,4.528818917321749,1.0138091247905205
2022-05-16,1,4,1,3235236.6282557575,4.510480178699205,1.0097038644804708
2022-06-16,1,4,1,3250948.4088757415,4.532385122046955,1.014607445711999
2022-07-16,1,4,1,3242437.038752381,4.500284580000973,1.0074215053970825
2022-08-16,1,4,1,3242351.118384003,4.500165328307171,1.0073948100362102
2022-09-16,1,4,1,3242146.3642499335,4.499881143337276,1.0073311931593008
2022-10-16,1,4,1,3232948.1140766167,4.467131737700153,1.0
2022-11-16,1,4,1,3234478.872702164,4.469246866120917,1.0004734869139662
2022-12-16,1,4,1,3258484.5346482727,4.502416731698729,1.0078988030956846
2023-01-16,1,4,1,3213389.47095073,4.421193110971472,0.9897163035643243
2023-02-16,1,4,1,3251282.6557019698,4.47332905306298,1.0013873142156355
2023-03-16,1,4,1,3225280.452124236,4.437553506909236,0.9933786974444266
2023-04-16,1,4,1,3253842.6473291297,4.458637963190656,0.9980986066657014
2023-05-16,1,4,1,3236142.436875208,4.434383923017232,0.9926691629873936
2023-06-16,1,4,1,3234291.293007582,4.431847358954954,0.9921013346332687
2023-07-16,1,4,1,3225515.54563285,4.401517353716061,0.9853117418879004
2023-08-16,1,4,1,3225956.941280579,4.402119679321332,0.9854465768649369
2023-09-16,1,4,1,3231378.9756208705,4.409518551812754,0.9871028684018484
2023-10-16,1,4,1,3222343.6061442997,4.379046967329568,0.980281582110687
2023-11-16,1,4,1,3229300.7826894196,4.388501515501586,0.9823980516323325
2023-12-16,1,4,1,3261701.9194829627,4.4325334739628905,0.992254926478825
2024-01-16,1,4,1,3219918.460161063,4.3616974478832535,0.9763977657235645
2024-02-16,1,4,1,3229059.075330661,4.37407931355799,0.979169536605144
2024-03-16,1,4,1,3237992.494466276,4.386180511748808,0.9818784780246885
2024-04-16,1,4,1,3228965.957946969,4.363709283821089,0.9768481298623378
2024-05-16,1,4,1,3243734.182894029,4.383667450350667,0.9813159109132393
2024-06-16,1,4,1,3230400.943859041,4.3656485614189995,0.9772822512878475
2024-07-16,1,4,1,3232349.991474413,4.357840825897242,0.9755344327814299
2024-08-16,1,4,1,3246931.3775406056,4.3774993899961245,0.9799351456444456
2024-09-16,1,4,1,3242827.7259681257,4.371966863999566,0.9786966493740386
2024-10-16,1,4,1,3235973.6160690184,4.352328455622321,0.9743004485162248
2024-11-16,1,4,1,3247021.9629775165,4.367188290819574,0.9776269309371133
2024-12-16,1,4,1,3196663.08036028,4.299456466085293,0.9624646682792514
2025-01-16,1,4,1,3149949.598639242,4.229062581245273,0.9467064840632063
2025-02-16,1,4,1,3154546.0559020713,4.235233697578348,0.9480879334350694
2025-03-16,1,4,1,3142574.3878248325,4.219160763102694,0.9444898898985408
2025-04-16,1,4,1,3149887.2530418066,4.223835424151021,0.9455363468473867
2025-05-16,1,4,1,3235313.2655073046,4.338387275887077,0.9711796138165026
2025-06-16,1,4,1,3258254.0141192107,4.369149629857029,0.9780659909766689
2025-07-16,1,4,1,3222875.898983123,4.3163439426667845,0.9662450530032948
2025-08-16,1,4,1,3249801.997792587,4.352405617747897,0.9743177218204626
2025-09-16,1,4,1,3228864.7173508103,4.324364667229358,0.9680405506589568
2025-10-16,1,4,1,3216934.5134412986,4.303055958845653,0.9632704409700323
2025-11-16,1,4,1,3237606.319842441,4.330707109138851,0.9694603525098774
2025-12-16,1,4,1,3236002.4574838695,4.328561740791941,0.9689800961680274
2026-01-16,1,4,1,3204541.9493209235,4.281216532695432,0.95838152624072
2026-02-16,1,4,1,3204552.1721542394,4.281230190236415,0.9583845835808176
2021-01-16,1,4,2,2642965.789934354,3.757537977406645,1.000106691770341
2021-02-16,1,4,2,2652917.2067333674,3.771686032857724,1.0038723396539395
2021-03-16,1,4,2,2644937.595433063,3.7603413182874372,1.000852829265438
2021-04-16,1,4,2,2674902.0249867067,3.789070680424033,1.0084994392254345
2021-05-16,1,4,2,2684161.5042556385,3.8021869819132723,1.0119904753691913
2021-06-16,1,4,2,2676102.029941746,3.790770519726194,1.008951868627678
2021-07-16,1,4,2,2670400.7306374535,3.768643845524953,1.003062630762794
2021-08-16,1,4,2,2667495.0500428784,3.764543159375428,1.0019711917184917
2021-09-16,1,4,2,2676267.569564887,3.7769235116300774,1.0052663475388182
2021-10-16,1,4,2,2690890.3997357516,3.7835118771900924,1.0070199075890476
2021-11-16,1,4,2,2694520.660809086,3.788616186116837,1.00837847097422
2021-12-16,1,4,2,2719038.961320448,3.8230900098007607,1.0175540274062536
2022-01-16,1,4,2,2669760.099720085,3.738573360649429,0.9950590674376545
2022-02-16,1,4,2,2691734.2909902884,3.769344712020367,1.0032491734607827
2022-03-16,1,4,2,2671681.6321951323,3.741264160517023,0.9957752510051863
2022-04-16,1,4,2,2710183.0540641416,3.778464560903956,1.0056765133709191
2022-05-16,1,4,2,2691144.201034725,3.751921102393273,0.9986117037432105
2022-06-16,1,4,2,2710142.2563917697,3.7784076818828165,1.0056613744448442
2022-07-16,1,4,2,2698862.1402170244,3.745839172205015,0.996992936583243
2022-08-16,1,4,2,2700907.8681200254,3.7486785049743863,0.9977486536830794
2022-09-16,1,4,2,2708565.2673851815,3.7593064602512456,1.00057739134485
2022-10-16,1,4,2,2719111.520648867,3.7571371217957066,1.0
2022-11-16,1,4,2,2717837.737239358,3.7553770693312707,0.9995315442563367
2022-12-16,1,4,2,2758269.445075037,3.8112436526815476,1.0144009997857042
2023-01-16,1,4,2,2705518.6043101633,3.722430885865266,0.9907625847007009
2023-02-16,1,4,2,2751535.0887631187,3.7857433993012233,1.0076138497420197
2023-03-16,1,4,2,2711888.4621015936,3.7311949562152593,0.9930952305600046
2023-04-16,1,4,2,2759089.183253567,3.7806928944092597,1.0062696068442385
2023-05-16,1,4,2,2722917.897224851,3.731128521898056,0.9930775483953538
2023-06-16,1,4,2,2729585.686326986,3.740265183022629,0.9955093630532671
2023-07-16,1,4,2,2735160.293998789,3.7323817941385102,0.9934111194628519
2023-08-16,1,4,2,2738664.051707471,3.7371629989226136,0.9946836854164252
2023-09-16,1,4,2,2751021.967407424,3.754026529617032,0.9991720844680836
2023-10-16,1,4,2,2738354.5316417837,3.721323537438468,0.9904678527303465
2023-11-16,1,4,2,2755469.7492161025,3.744582491409452,0.996658458294369
2023-12-16,1,4,2,2811265.4537933795,3.8204068108436844,1.0168398668978411
2024-01-16,1,4,2,2745993.1630017827,3.7197188435543893,0.9900407472422956
2024-02-16,1,4,2,2761638.533492688,3.7409120425082403,0.9956815312400119
2024-03-16,1,4,2,2778874.380065233,3.764259698337952,1.0018957456998112
2024-04-16,1,4,2,2761134.5493261744,3.7314696480834404,0.9931683425756901
2024-05-16,1,4,2,2781243.3341842475,3.758645187347201,1.000401386881183
2024-06-16,1,4,2,2782738.108801918,3.7606652649699757,1.0009390509475424
2024-07-16,1,4,2,2754216.9079942135,3.7132237897167895,0.9883120230496328
2024-08-16,1,4,2,2772335.9953462873,3.7376518679877466,0.9948138028567222
2024-09-16,1,4,2,2772714.823534715,3.7381626025770966,0.9949497400271776
2024-10-16,1,4,2,2763111.0503586256,3.716336496318279,0.9891405013565416
2024-11-16,1,4,2,2784801.5321432804,3.7455098185662488,0.9969052757851168
2024-12-16,1,4,2,2843608.2283049035,3.8246038061730716,1.0179569396032901
2025-01-16,1,4,2,2773049.9684502617,3.723044286982417,0.9909258476046797
2025-02-16,1,4,2,2800710.8828636445,3.7601813059871656,1.000810240375258
2025-03-16,1,4,2,2793065.264425544,3.749916443698252,0.9980781435802366
2025-04-16,1,4,2,2817274.9761969093,3.7778196132395956,1.0055048540347136
2025-05-16,1,4,2,2753317.8491289928,3.6920564232474717,0.9826781146286379
2025-06-16,1,4,2,2791457.5547877755,3.74319979025932,0.9962904384150544
2025-07-16,1,4,2,2747636.760591539,3.67986409032065,0.9794330020518057
2025-08-16,1,4,2,2771961.2498899805,3.7124414731714506,0.9881038015980386
2025-09-16,1,4,2,2746775.0817975835,3.6787100582823737,0.9791258447666533
2025-10-16,1,4,2,2729358.0999784144,3.6508609630887587,0.9717135267460897
2025-11-16,1,4,2,2774923.392183764,3.7118102927445333,0.9879358065511569
2025-12-16,1,4,2,2795095.124606678,3.738792530971635,0.9951174018329936
2026-01-16,1,4,2,2737376.6445772243,3.657091195033913,0.9733717659168167
2026-02-16,1,4,2,2764281.090574674,3.693035102409412,0.9829385999743184
2021-01-16,1,4,3,6616975.48717242,9.407437955992902,0.9983579994408783
2021-02-16,1,4,3,6620841.459708875,9.41293425817005,0.9989412907973102
2021-03-16,1,4,3,6620200.1088329675,9.412022441497188,0.9988445248687295
2021-04-16,1,4,3,6660679.848780092,9.435032195928466,1.0012864195173148
2021-05-16,1,4,3,6669475.350192095,9.447491260301119,1.0026086293092022
2021-06-16,1,4,3,6672585.801886226,9.451897298805338,1.0030762171696919
2021-07-16,1,4,3,6667640.043781461,9.409808920017191,0.9986096163966434
2021-08-16,1,4,3,6679262.924408909,9.426211887946819,1.0003503702898628
2021-09-16,1,4,3,6692615.5722131785,9.445056016242503,1.002350190678208
2021-10-16,1,4,3,6713548.378885262,9.439548348790819,1.0017656931896919
2021-11-16,1,4,3,6726362.465713362,9.457565526195824,1.0036777539732735
2021-12-16,1,4,3,6770027.624180107,9.518960685840579,1.0101932738252268
2022-01-16,1,4,3,6717220.278541477,9.406396025471462,0.9982474252679943
2022-02-16,1,4,3,6745517.358054297,9.446021573722746,1.002452659813676
2022-03-16,1,4,3,6737111.404498645,9.434250375989544,1.0012034494043258
2022-04-16,1,4,3,6788547.410913964,9.464410816712183,1.0044042058061182
2022-05-16,1,4,3,6793041.995885448,9.470677046591105,1.0050692052199035
2022-06-16,1,4,3,6808809.67079256,9.492659916255585,1.0074021224161547
2022-07-16,1,4,3,6777004.579584212,9.406026653283588,0.9982082258940245
2022-08-16,1,4,3,6777811.0842895545,9.407146027583158,0.9983270187355581
2022-09-16,1,4,3,6809250.724147986,9.450782133624594,1.002957871018051
2022-10-16,1,4,3,6819539.277379638,9.42291038010559,1.0
2022-11-16,1,4,3,6847275.340498181,9.461234734058635,1.0040671461795878
2022-12-16,1,4,3,6900578.4391878,9.5348863843395,1.0118833778224532
2023-01-16,1,4,3,6864710.634091131,9.444921519356551,1.0023359172870234
2023-02-16,1,4,3,6921986.2723340625,9.52372511895608,1.0106988960717846
2023-03-16,1,4,3,6910643.452706466,9.508118919816551,1.009042698728289
2023-04-16,1,4,3,6971616.872639377,9.552986736677395,1.0138042654896129
2023-05-16,1,4,3,6970242.491825841,9.55110346599246,1.013604404660106
2023-06-16,1,4,3,6991071.653428196,9.57964500924684,1.016633356661458
2023-07-16,1,4,3,6972865.191473805,9.515126097267954,1.0097863307027792
2023-08-16,1,4,3,6969322.442673441,9.510291685495929,1.0092732820185604
2023-09-16,1,4,3,6991823.606090345,9.540996625483707,1.0125318230371192
2023-10-16,1,4,3,7001265.211456464,9.514463055162313,1.0097159658071264
2023-11-16,1,4,3,7023913.0637663035,9.5452406571489,1.0129822180312342
2023-12-16,1,4,3,7090671.858779712,9.63596341504741,1.0226101094404585
2024-01-16,1,4,3,7043609.870487485,9.541264965589786,1.0125603004496442
2024-02-16,1,4,3,7074321.315011694,9.582866649253337,1.0169752510313013
2024-03-16,1,4,3,7099625.718743795,9.617143962341878,1.0206129077324528
2024-04-16,1,4,3,7107019.892448628,9.604613083223027,1.0192830766491277
2024-05-16,1,4,3,7125919.049681241,9.630153899988027,1.0219935785784386
2024-06-16,1,4,3,7137876.934724551,9.646314099463012,1.0237085688333714
2024-07-16,1,4,3,7136686.938475392,9.621651672673407,1.021091285446948
2024-08-16,1,4,3,7118257.382658625,9.596805022108558,1.018454451436799
2024-09-16,1,4,3,7140979.998264804,9.627439558040914,1.021705520872526
2024-10-16,1,4,3,7117320.665609801,9.572672999216953,1.0158934568058244
2024-11-16,1,4,3,7139947.369239297,9.60310552362771,1.0191230879052573
2024-12-16,1,4,3,7285413.164910241,9.798754498846328,1.0398862032620253
2025-01-16,1,4,3,7247495.843176189,9.730350444765127,1.0326268692217035
2025-02-16,1,4,3,7268455.47885225,9.758490454050499,1.0356132087017842
2025-03-16,1,4,3,7280802.70245632,9.775067602252744,1.0373724473587966
2025-04-16,1,4,3,7303906.408954574,9.794159646518796,1.0393985776620585
2025-05-16,1,4,3,7244465.670426853,9.714452699297548,1.0309397317210494
2025-06-16,1,4,3,7289456.48771883,9.77478305164773,1.0373422496180207
2025-07-16,1,4,3,7246016.774863567,9.704469422639738,1.0298802632282908
2025-08-16,1,4,3,7252137.047038517,9.712666201094084,1.0307501408057802
2025-09-16,1,4,3,7238452.134261083,9.694338225638548,1.0288050967889941
2025-10-16,1,4,3,7187877.756054875,9.614693765263821,1.0203528822223695
2025-11-16,1,4,3,7286125.848397462,9.746112989818608,1.0342996586697237
2025-12-16,1,4,3,7303977.705324855,9.769992101751695,1.0368338132960377
2026-01-16,1,4,3,7259836.262798252,9.699024548435098,1.0293024296307076
2026-02-16,1,4,3,7282223.414695191,9.728933423505824,1.0324764887975943
2021-01-16,1,4,4,4137647.233993934,5.882545539581098,0.9778277486565563
2021-02-16,1,4,4,4146107.0968053583,5.894573033814524,0.9798270221902871
2021-03-16,1,4,4,4153164.438513787,5.904606546011295,0.981494845512091
2021-04-16,1,4,4,4158335.0126839257,5.890393415818534,0.9791322640404752
2021-05-16,1,4,4,4176499.6208659275,5.916124071984962,0.98340934943172
2021-06-16,1,4,4,4182111.8972013043,5.924074012399291,0.984730830461487
2021-07-16,1,4,4,4189991.32026832,5.913189290568683,0.9829215145844128
2021-08-16,1,4,4,4209606.57682919,5.940871621189852,0.987523017598156
2021-09-16,1,4,4,4226465.533466692,5.9646640814168705,0.9914779258368167
2021-10-16,1,4,4,4236542.5351027185,5.956767693457982,0.9901653465786697
2021-11-16,1,4,4,4235001.757893558,5.954601292005312,0.9898052359019403
2021-12-16,1,4,4,4262796.026588324,5.993681273016351,0.9963013164834579
2022-01-16,1,4,4,4241056.138088046,5.938922939382121,0.9871990974292291
2022-02-16,1,4,4,4256739.610794063,5.960885142378314,0.9908497706567982
2022-03-16,1,4,4,4253839.721548085,5.956824309839472,0.9901747576522395
2022-04-16,1,4,4,4286910.30442499,5.976695425334343,0.993477839285336
2022-05-16,1,4,4,4290909.859013546,5.982271497123885,0.9944047233506829
2022-06-16,1,4,4,4306823.771252952,6.004458246956801,0.9980927219378849
2022-07-16,1,4,4,4311633.867370187,5.9842578825839245,0.9947349108195745
2022-08-16,1,4,4,4315188.484501969,5.9891914521412595,0.9955549947748332
2022-09-16,1,4,4,4335116.471396586,6.0168501579420095,1.000152570746311
2022-10-16,1,4,4,4353844.510149398,6.015932302660836,1.0
2022-11-16,1,4,4,4367423.075126589,6.034694508678906,1.0031187528506216
2022-12-16,1,4,4,4392249.274831024,6.068998153746169,1.0088208856774972
2023-01-16,1,4,4,4374071.316627369,6.018135724534261,1.0003662644063416
2023-02-16,1,4,4,4398805.837539365,6.0521671092910365,1.0060231406882976
2023-03-16,1,4,4,4389134.581225367,6.038860757173926,1.0038112886514612
2023-04-16,1,4,4,4408841.076360994,6.041295885304411,1.0042160684940482
2023-05-16,1,4,4,4416227.632194676,6.051417449813474,1.0058985283356567
2023-06-16,1,4,4,4432885.231719865,6.074242833112079,1.0096926839461693
2023-07-16,1,4,4,4449153.676040989,6.071285919225606,1.0092011701229229
2023-08-16,1,4,4,4457770.29256325,6.083044097605616,1.0111556765549201
2023-09-16,1,4,4,4461257.653800027,6.087802927871722,1.0119467144234813
2023-10-16,1,4,4,4482293.432059883,6.091272644827966,1.0125234690779028
2023-11-16,1,4,4,4486725.267910705,6.097295347467511,1.0135245944790117
2023-12-16,1,4,4,4498502.916735119,6.113300740954562,1.0161850954091787
2024-01-16,1,4,4,4489524.1244320115,6.081503664774759,1.010899617684348
2024-02-16,1,4,4,4503375.149101613,6.1002662451628815,1.0140184327647346
2024-03-16,1,4,4,4515072.837664208,6.1161119192011775,1.0166523842856463
2024-04-16,1,4,4,4526276.503704346,6.1169287807896735,1.016788167327642
2024-05-16,1,4,4,4527477.703757184,6.118552114045756,1.0170580063441756
2024-06-16,1,4,4,4534206.934176098,6.127646172525907,1.0185696687138017
2024-07-16,1,4,4,4536120.82112574,6.1155792403802725,1.0165638396022778
2024-08-16,1,4,4,4562189.912339151,6.150725480819421,1.022406033076364
2024-09-16,1,4,4,4558322.52709781,6.1455114881086566,1.0215393357053748
2024-10-16,1,4,4,4603268.832844427,6.191316836014907,1.0291533422469694
2024-11-16,1,4,4,4619167.459260668,6.212700213126853,1.0327077999828866
2024-12-16,1,4,4,4567433.392720241,6.143118789838711,1.0211416087780145
2025-01-16,1,4,4,4560488.954599901,6.122825964711468,1.0177684283454043
2025-02-16,1,4,4,4575991.474213635,6.143639353484984,1.0212281396131506
2025-03-16,1,4,4,4583568.756016348,6.153812468303471,1.022919168419108
2025-04-16,1,4,4,4591230.608584927,6.156602102586458,1.0233828761443016
2025-05-16,1,4,4,4603524.0534301065,6.173086974472513,1.0261230785030888
2025-06-16,1,4,4,4616004.279474549,6.189822310258587,1.0289049142924762
2025-07-16,1,4,4,4616735.339583029,6.1831166456618325,1.0277902633523737
2025-08-16,1,4,4,4625138.245514029,6.194370517437507,1.0296609412804976
2025-09-16,1,4,4,4629065.447163381,6.199630153111397,1.0305352256655733
2025-10-16,1,4,4,4628739.267004583,6.191523017209342,1.0291876147726666
2025-11-16,1,4,4,4648798.064254822,6.218354190388115,1.033647633906676
2025-12-16,1,4,4,4659983.014063281,6.233315472540916,1.0361345771434183
2026-01-16,1,4,4,4649899.664004322,6.212191206025183,1.0326231901375522
2026-02-16,1,4,4,4667263.472720993,6.235388975355095,1.0364792457184389
2021-01-16,1,4,5,4213629.267515638,5.9905701601212975,0.9920832586874604
2021-02-16,1,4,5,4222765.479299455,6.003559228265148,0.9942343455968914
2021-03-16,1,4,5,4221350.703229276,6.001547823186252,0.993901241860206
2021-04-16,1,4,5,4249907.653858262,6.020108525591346,0.9969750331076824
2021-05-16,1,4,5,4261763.167332219,6.036902179372278,0.9997561878764163
2021-06-16,1,4,5,4261441.081880994,6.0364459366656575,0.9996806306691658
2021-07-16,1,4,5,4263736.769376637,6.017263682748464,0.9965039058388945
2021-08-16,1,4,5,4272832.1167522315,6.030099630745588,0.9986296349059041
2021-09-16,1,4,5,4281133.963528658,6.041815738894271,1.0005699101118695
2021-10-16,1,4,5,4309518.607303854,6.059375304660129,1.0034779056382548
2021-11-16,1,4,5,4314514.834834207,6.066400223327976,1.0046412847520503
2021-12-16,1,4,5,4333421.5612636795,6.092983923656953,1.0090437445088705
2022-01-16,1,4,5,4304499.3911475595,6.0277651000789225,0.9982430191532484
2022-02-16,1,4,5,4311676.8782986635,6.037816026475768,0.9999075277970146
2022-03-16,1,4,5,4313795.702091941,6.040783101378972,1.0003988976099143
2022-04-16,1,4,5,4328761.485625314,6.035043220240765,0.9994483303296947
